id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,,
3309,1195,Discover,Credit,6308747644809110,Oct-21,62,YES,1,$11300,Jun-06,2012,,
131,1195,Mastercard,Debit,5516369728570920,Oct-22,822,YES,1,$10369,Jan-07,2011,,
26,1195,Mastercard,Credit,5899977049289040,Oct-20,747,YES,2,$10200,Jan-02,2011,,
3020,1195,Visa,Credit,4213819030854810,Jun-24,692,YES,2,$12100,May-09,2019,,
3219,1195,Visa,Debit,4896500420485740,Mar-20,197,YES,2,$15409,Jun-00,2017,,
1195,1238,Visa,Credit,4892840339331130,Jul-24,127,YES,2,$22500,Feb-09,2012,,
592,1238,Mastercard,Credit,5671490114250430,Jan-20,534,NO,3,$6700,Jan-20,2020,,
4301,432,Visa,Debit,4621289769533600,Mar-22,629,YES,2,$842,Aug-09,2009,,
3005,432,Mastercard,Debit,5087574290944960,Aug-09,540,YES,2,$10049,May-09,2009,,
2645,432,Mastercard,Debit,5469440611983410,Jun-18,723,YES,2,$11625,Apr-10,2012,,
2646,432,Mastercard,Credit,5944277345824230,Nov-21,689,YES,2,$5800,Apr-10,2011,,
1146,432,Mastercard,Debit,5515952308018880,Feb-20,490,NO,3,$17515,Feb-08,2010,,
1890,1082,Visa,Debit,4556029140337810,Jul-24,537,YES,2,$1696,Feb-20,2020,,
5187,1082,Discover,Credit,6713198244025270,Oct-10,952,YES,2,$11400,Oct-10,2011,,
3308,1082,Visa,Credit,4609569293297680,Jul-20,165,YES,2,$10600,Jun-05,2017,,
3925,120,Discover,Credit,6960133989364220,Dec-10,808,NO,1,$21500,Jul-10,2010,,
5813,120,Mastercard,Debit,5988465973991530,Oct-21,869,YES,2,$32784,Dec-04,2008,,
3806,120,Mastercard,Debit,5477771408952430,Apr-22,980,YES,2,$13510,Jul-07,2016,,
3558,120,Visa,Credit,4275721419388990,Aug-12,125,YES,1,$14000,Jun-12,2012,,
5610,1289,Mastercard,Debit (Prepaid),5477226022582790,Apr-18,961,NO,3,$38,Nov-10,2013,,
1891,1502,Visa,Debit,4361413457601340,Sep-20,932,NO,1,$28471,Feb-20,2020,,
593,1502,Mastercard,Debit,5102512406568370,Dec-23,196,YES,2,$33833,Jan-20,2020,,
3655,1497,Visa,Debit,4255117392431600,Apr-20,582,NO,2,$14751,Jul-99,2012,,
3999,1047,Mastercard,Debit,5909062238371480,Apr-24,211,YES,1,$27268,Jul-12,2012,,
1411,1047,Amex,Credit,346964605654298,Feb-20,530,YES,1,$16400,Feb-20,2020,,
4639,0,Mastercard,Credit,5802759460691730,Dec-19,312,YES,1,$17600,Sep-07,2014,,
1271,0,Mastercard,Debit,5050211780967420,Apr-21,316,YES,2,$31490,Feb-11,2011,,
1622,0,Mastercard,Debit,5691786126216800,Jun-21,451,YES,2,$31008,Feb-20,2020,,
1623,0,Mastercard,Debit,5472791324252430,Apr-20,138,YES,2,$25558,Feb-20,2020,,
1112,351,Mastercard,Debit (Prepaid),5348108239138920,Nov-23,893,YES,2,$54,Feb-07,2010,,
1043,351,Visa,Credit,4839347876295440,Mar-24,844,YES,1,$7200,Feb-04,2015,,
2664,351,Visa,Debit,4760435386907930,Jan-22,2,YES,2,$5080,Apr-10,2010,,
431,351,Discover,Credit,6553992478482050,Jan-20,897,YES,1,$2700,Jan-20,2020,,
4512,351,Mastercard,Debit,5025292542824620,Apr-21,264,YES,2,$9278,Sep-01,2011,,
2244,351,Discover,Credit,6898335342234630,Mar-22,107,YES,1,$6000,Mar-10,2016,,
299,1797,Mastercard,Debit,5586398791957980,Mar-22,828,YES,1,$27243,Jan-12,2012,,
1127,1797,Visa,Debit,4777281869545650,Feb-17,256,YES,2,$23237,Feb-07,2009,,
5660,1797,Visa,Debit,4144623277980190,Oct-22,645,YES,2,$16008,Nov-11,2011,,
300,1797,Mastercard,Debit,5535701151074660,Feb-22,987,YES,1,$16279,Jan-12,2012,,
4853,1797,Mastercard,Debit,5669514318855140,Nov-14,958,NO,1,$16003,Sep-13,2013,,
4206,1386,Mastercard,Debit,5695114787068180,Feb-21,881,YES,2,$5488,Aug-07,2014,,
1892,1122,Visa,Debit,4998267438899180,Feb-20,675,YES,1,$45222,Feb-20,2020,,
321,1122,Visa,Debit,4001532089642110,Jan-21,681,YES,1,$32071,Jan-13,2013,,
1893,255,Visa,Debit,4795449431320480,Aug-20,55,YES,2,$16783,Feb-20,2020,,
1894,765,Visa,Debit,4401985504522490,Oct-23,745,YES,2,$13524,Feb-20,2020,,
1895,765,Visa,Credit,4070730691570550,Apr-21,834,YES,2,$15000,Feb-20,2020,,
5008,703,Mastercard,Debit,5872231427146850,Jun-05,616,YES,1,$20062,Oct-04,2010,,
161,703,Mastercard,Credit,5388336417003780,Feb-21,355,YES,2,$8100,Jan-08,2009,,
4640,703,Mastercard,Debit,5563354301495540,Sep-21,337,NO,2,$4335,Sep-07,2007,,
4777,703,Mastercard,Credit,5756823922746950,Apr-24,644,YES,2,$2000,Sep-10,2010,,
4302,1919,Visa,Debit,4512873665454660,Mar-22,854,YES,1,$25445,Aug-09,2009,,
1215,1919,Mastercard,Credit,5361975786587160,Jul-24,39,YES,1,$17400,Feb-10,2010,,
5430,1919,Mastercard,Debit,5251416101381620,Nov-19,577,YES,2,$34684,Nov-05,2008,,
5709,1919,Mastercard,Debit,5623100773698390,Mar-22,956,YES,2,$28125,Nov-15,2015,,
1624,1919,Mastercard,Debit,5266317582741980,Aug-20,276,YES,2,$49705,Feb-20,2020,,
3908,791,Visa,Debit,4590278168014290,Sep-14,921,NO,2,$31424,Jul-09,2010,,
2295,791,Amex,Credit,398644935987910,Mar-23,22,YES,2,$7900,Mar-12,2012,,
1089,791,Mastercard,Debit,5259379174477000,Jun-06,913,YES,1,$19097,Feb-06,2011,,
5228,791,Amex,Credit,384866850602533,Sep-21,24,YES,1,$10100,Oct-11,2015,,
2306,199,Visa,Debit,4879393662835540,Dec-23,176,YES,1,$32423,Mar-12,2012,,
5661,199,Visa,Credit,4220895295503220,Jul-15,14,YES,1,$16900,Nov-11,2011,,
1031,199,Mastercard,Debit,5930100401040060,Jun-21,908,YES,1,$17686,Feb-04,2007,,
4229,282,Visa,Credit,4095931916462690,Jan-20,979,NO,1,$8100,Aug-07,2009,,
3290,282,Mastercard,Debit,5420156044028720,Mar-20,391,NO,1,$10059,Jun-05,2014,,
4822,282,Visa,Debit,4179763879293610,Feb-22,245,NO,1,$4302,Sep-11,2015,,
1287,282,Visa,Credit,4614912096462100,Nov-20,84,YES,1,$7300,Feb-11,2011,,
5154,908,Mastercard,Debit,5566661174535400,Jan-24,748,YES,1,$13123,Oct-09,2014,,
3252,908,Mastercard,Debit,5076319230738340,Jan-23,951,YES,1,$3630,Jun-03,2009,,
4230,908,Visa,Debit,4172998979903060,Sep-22,521,YES,1,$20173,Aug-07,2012,,
3462,880,Amex,Credit,338000149804579,Sep-13,657,YES,1,$9500,Jun-10,2014,,
1625,880,Mastercard,Debit,5752353826326170,May-21,929,YES,2,$10141,Feb-20,2020,,
3533,770,Visa,Credit,4380773389755660,Apr-13,71,YES,1,$16800,Jun-11,2011,,
5745,770,Visa,Credit,4344621368223240,Nov-20,198,NO,1,$15900,Nov-19,2019,,
5725,770,Mastercard,Debit,5476991702043630,Nov-18,146,YES,1,$24080,Nov-16,2016,,
5510,770,Visa,Credit,4049783428118050,Dec-23,163,YES,1,$20400,Nov-07,2007,,
2534,1169,Mastercard,Credit,5502650201752900,Apr-09,519,YES,1,$22000,Apr-07,2013,,
5763,1169,Visa,Credit,4659722496191510,Sep-20,241,YES,2,$28300,Dec-99,2008,,
4778,1169,Mastercard,Debit,5022040734416400,Jan-21,283,YES,1,$27761,Sep-10,2010,,
2485,1169,Mastercard,Credit,5413583936219090,Mar-23,131,YES,1,$21200,Apr-05,2012,,
5174,1169,Visa,Debit,4696902139977410,Mar-24,152,YES,1,$20560,Oct-09,2009,,
3389,1169,Mastercard,Debit,5148179955768340,Jan-13,502,YES,2,$3095,Jun-08,2012,,
4179,1169,Mastercard,Debit,5732012596449270,Jun-21,883,YES,2,$43879,Aug-06,2015,,
594,522,Mastercard,Debit,5477468554443610,Sep-22,446,YES,2,$21359,Jan-20,2020,,
1626,522,Mastercard,Credit,5467734960108980,Oct-24,991,YES,1,$10200,Feb-20,2020,,
4399,1736,Visa,Debit,4212075848270090,Aug-22,173,YES,2,$16332,Aug-12,2012,,
2647,1736,Mastercard,Credit,5389414515165980,Dec-22,32,YES,1,$9100,Apr-10,2019,,
2687,1736,Visa,Debit,4211715476152920,Mar-24,345,YES,1,$2289,Apr-11,2011,,
113,1736,Visa,Debit,4870854561726480,Jun-21,880,YES,1,$23631,Jan-06,2014,,
3133,506,Mastercard,Debit,5155395661236310,Jun-24,314,YES,1,$17995,May-13,2013,,
4513,506,Mastercard,Credit,5945533510367590,Jan-24,959,YES,1,$14900,Sep-01,2008,,
1032,506,Mastercard,Debit,5319476333734430,Feb-23,19,YES,2,$26830,Feb-04,2004,,
2060,506,Mastercard,Debit,5123064836240620,Mar-23,51,YES,1,$202,Mar-04,2013,,
2486,506,Mastercard,Debit,5063433108745780,Apr-23,5,NO,2,$11460,Apr-05,2012,,
1627,131,Mastercard,Debit,5613513569349330,Feb-20,114,YES,1,$11934,Feb-20,2020,,
595,131,Mastercard,Debit,5658431484394880,Jan-20,315,YES,1,$12427,Jan-20,2020,,
596,131,Mastercard,Debit,5783091385721120,Feb-20,13,YES,1,$24432,Jan-20,2020,,
1896,76,Visa,Debit,4684387276535730,Aug-24,268,YES,2,$6513,Feb-20,2020,,
840,76,Visa,Credit,4868914806629260,Jun-21,736,YES,2,$1500,Jan-20,2020,,
4292,249,Mastercard,Credit,5806288548928070,Dec-24,798,YES,2,$1500,Aug-09,2009,,
3909,249,Visa,Credit,4235472002609750,Oct-09,833,YES,2,$8300,Jul-09,2011,,
132,249,Mastercard,Credit,5956371730449670,Jul-24,475,YES,2,$9300,Jan-07,2010,,
1897,249,Visa,Debit (Prepaid),4728580889162670,Feb-20,997,YES,2,$87,Feb-20,2020,,
5239,249,Mastercard,Debit,5166350097809360,Oct-12,817,YES,1,$14104,Oct-11,2011,,
3520,249,Mastercard,Debit,5920164874148880,May-22,535,YES,2,$14725,Jun-11,2011,,
5134,249,Visa,Debit,4207556954928490,Mar-20,424,YES,2,$12016,Oct-08,2011,,
4252,1279,Mastercard,Debit,5127428041251940,Aug-22,856,YES,2,$22567,Aug-08,2009,,
5472,1279,Visa,Debit,4692480656224070,Mar-22,281,YES,2,$26743,Nov-06,2013,,
3220,1279,Visa,Debit,4694285041085170,Feb-21,763,YES,1,$16722,Jun-00,2005,,
4188,1279,Visa,Debit,4976547749422810,Sep-23,310,YES,2,$9521,Aug-06,2007,,
4428,1652,Mastercard,Debit,5835240657071890,Dec-21,803,YES,1,$14253,Aug-14,2014,,
597,1652,Mastercard,Debit (Prepaid),5839969091471130,Dec-24,684,YES,1,$78,Jan-20,2020,,
313,1652,Mastercard,Debit,5792572397689300,Oct-24,358,YES,1,$26678,Jan-13,2013,,
2688,1652,Visa,Debit,4652000658523000,May-23,271,YES,2,$15652,Apr-11,2011,,
4658,739,Discover,Credit,6865624170982690,Jul-09,784,YES,2,$6900,Sep-08,2011,,
1177,1475,Mastercard,Debit,5123561690852830,May-24,861,YES,1,$13378,Feb-09,2009,,
4496,1475,Visa,Debit,4783119984911390,Oct-20,467,YES,2,$15516,Sep-98,2014,,
3746,1475,Visa,Debit,4818828811526440,May-24,311,YES,2,$9956,Jul-05,2010,,
5155,1475,Mastercard,Debit,5253350118420210,Aug-20,499,YES,1,$3614,Oct-09,2009,,
5631,1475,Visa,Debit,4992215485322230,Feb-20,201,YES,2,$5992,Nov-10,2011,,
1628,1251,Mastercard,Debit,5144399692785720,Nov-23,732,YES,2,$31219,Feb-20,2020,,
4069,1251,Mastercard,Debit,5892951431288810,Nov-21,447,YES,1,$20619,Jul-18,2018,,
5156,1251,Mastercard,Debit (Prepaid),5653678810336990,Apr-19,732,YES,1,$74,Oct-09,2009,,
1898,1119,Visa,Debit,4573378734803800,Jun-22,261,YES,1,$22768,Feb-20,2020,,
1899,1119,Visa,Credit,4460007278587500,Jan-21,225,NO,1,$3000,Feb-20,2020,,
598,1119,Mastercard,Credit,5775614858102640,Jan-20,32,YES,2,$11500,Jan-20,2020,,
1629,1119,Mastercard,Debit,5388782065071870,Jan-24,712,YES,2,$7458,Feb-20,2020,,
3109,592,Visa,Debit,4088000072942920,Apr-23,532,YES,1,$15504,May-11,2012,,
4133,592,Mastercard,Credit,5886410081258720,Feb-20,684,YES,1,$5600,Aug-04,2019,,
2022,592,Mastercard,Debit,5247279086681070,Apr-24,220,YES,2,$3117,Mar-01,2006,,
3659,592,Visa,Debit,4215158911989610,Mar-22,756,YES,1,$14007,Jul-00,2015,,
5946,592,Visa,Debit,4995123817442030,Apr-21,658,YES,2,$13390,Dec-08,2010,,
3332,692,Visa,Debit,4048124341417310,Oct-21,117,YES,2,$35649,Jun-06,2011,,
2073,692,Visa,Debit,4160987980022080,Oct-12,11,YES,2,$18979,Mar-04,2008,,
5860,692,Mastercard,Credit,5640983344867520,Feb-23,571,NO,2,$10000,Dec-06,2012,,
4303,692,Visa,Debit (Prepaid),4201848747072340,Aug-18,604,YES,2,$63,Aug-09,2014,,
4253,1065,Mastercard,Debit,5092269775831900,Jan-21,394,YES,2,$24878,Aug-08,2011,,
2630,1065,Amex,Credit,395345060148797,May-23,951,YES,2,$23900,Apr-10,2012,,
4160,1065,Mastercard,Debit,5661288400929870,Feb-22,934,YES,2,$9213,Aug-05,2009,,
4381,1764,Visa,Debit,4535570138499220,Jul-24,704,YES,2,$23538,Aug-11,2011,,
4900,1764,Visa,Debit,4931400640582630,Sep-17,835,YES,2,$15658,Sep-16,2016,,
2118,1764,Mastercard,Credit,5099657480091690,May-21,249,YES,1,$8900,Mar-06,2011,,
599,1830,Mastercard,Debit (Prepaid),5932488176672890,Feb-20,164,YES,1,$58,Jan-20,2020,,
1272,1830,Mastercard,Debit,5413909063250460,Apr-22,732,YES,1,$12782,Feb-11,2011,,
5217,1830,Visa,Debit,4940361010295810,Mar-16,253,YES,1,$17297,Oct-10,2010,,
4083,1830,Mastercard,Credit,5598315468243230,Oct-24,385,YES,1,$10600,Aug-94,2011,,
1052,157,Mastercard,Debit,5056408661252930,Nov-20,961,YES,1,$10644,Feb-05,2011,,
4867,157,Visa,Debit,4884544538827900,Jan-15,296,YES,1,$13438,Sep-13,2013,,
969,157,Mastercard,Debit,5481725798944320,May-23,964,YES,1,$14269,Feb-99,2011,,
1250,676,Visa,Credit,4209302581526440,Jun-23,777,YES,2,$9300,Feb-10,2010,,
3910,676,Visa,Debit,4273067279715890,Dec-17,541,YES,2,$34175,Jul-09,2011,,
5871,1481,Visa,Debit,4866092405623390,Aug-24,386,YES,2,$367,Dec-06,2010,,
4720,1481,Mastercard,Debit,5746148101457480,Jun-22,950,YES,2,$441,Sep-09,2014,,
3056,1902,Mastercard,Debit,5099488514797620,Jun-21,652,YES,2,$11087,May-10,2011,,
4286,1902,Amex,Credit,398823738054759,Sep-20,162,YES,2,$12200,Aug-09,2011,,
227,123,Mastercard,Debit,5329313809426340,Nov-20,20,YES,2,$12102,Jan-10,2010,,
197,123,Mastercard,Debit,5518456077758790,Jun-20,995,YES,1,$24068,Jan-09,2009,,
3192,123,Mastercard,Debit,5404585495463220,Oct-24,263,YES,2,$15305,May-17,2017,,
1196,1995,Visa,Debit,4014763594580470,Oct-24,355,YES,2,$11268,Feb-09,2013,,
4180,1995,Mastercard,Debit,5817112710661340,Jan-20,29,YES,2,$5997,Aug-06,2012,,
2439,1995,Amex,Credit,382683082835230,Jul-21,521,YES,2,$4000,Apr-03,2011,,
190,1995,Amex,Credit,316487244875963,Aug-23,737,NO,2,$9700,Jan-09,2009,,
4916,1688,Mastercard,Debit,5161633770589120,Feb-24,891,YES,2,$21502,Sep-18,2018,,
2119,1895,Mastercard,Debit,5267518025716840,Jan-22,292,YES,2,$2042,Mar-06,2013,,
1090,1895,Mastercard,Debit,5343513913226540,Sep-23,514,YES,1,$13922,Feb-06,2012,,
5047,1891,Discover,Credit,6441659233130360,Mar-23,515,YES,2,$13100,Oct-06,2006,,
1161,1891,Visa,Debit,4268017872699460,Nov-16,476,YES,2,$15227,Feb-08,2015,,
1251,1891,Visa,Credit,4033929197271880,Jan-23,190,YES,2,$3300,Feb-10,2010,,
5440,1891,Visa,Debit,4759457733349540,Oct-21,437,YES,1,$19829,Nov-05,2010,,
600,453,Mastercard,Debit,5881679887889710,Jan-20,806,NO,1,$23996,Jan-20,2020,,
4552,341,Mastercard,Debit (Prepaid),5560061541901640,Nov-24,633,YES,1,$55,Sep-04,2010,,
1900,341,Visa,Debit,4531149590903510,Aug-20,97,YES,1,$37941,Feb-20,2020,,
5417,341,Visa,Credit,4108533772649710,Jun-08,548,YES,1,$37600,Nov-04,2006,,
45,1571,Visa,Debit,4137249838027630,Apr-23,861,YES,2,$33390,Jan-03,2007,,
4392,1571,Mastercard,Debit,5890246534257370,Dec-21,12,YES,2,$22532,Aug-12,2012,,
6109,1571,Mastercard,Debit,5800183437928460,Apr-24,148,YES,2,$16325,Dec-15,2015,,
2487,1571,Mastercard,Debit,5128197080308710,Jun-23,759,YES,1,$17885,Apr-05,2010,,
5397,1571,Visa,Debit,4704455652130190,Dec-23,175,YES,1,$24827,Nov-03,2008,,
3165,1571,Mastercard,Debit,5908095549619750,Oct-15,530,YES,1,$30704,May-15,2015,,
3499,1615,Visa,Debit,4279264771451570,Feb-20,378,YES,2,$13637,Jun-10,2012,,
5157,1615,Mastercard,Debit,5200107685480370,May-24,624,YES,1,$2504,Oct-09,2016,,
5473,1615,Visa,Debit,4003165279623450,Mar-23,317,YES,1,$15535,Nov-06,2015,,
4254,1615,Mastercard,Debit,5155468051288340,Sep-22,703,YES,1,$14898,Aug-08,2008,,
1147,1615,Mastercard,Debit,5625958291463280,Jul-23,783,YES,2,$9696,Feb-08,2014,,
4738,1615,Visa,Debit,4577924057885150,May-23,594,YES,1,$22310,Sep-09,2011,,
841,1647,Visa,Debit (Prepaid),4291878920009870,Jan-20,108,NO,1,$76,Jan-20,2020,,
402,1647,Amex,Credit,393079452928936,Mar-24,826,YES,2,$8000,Jan-20,2020,,
1630,1647,Mastercard,Credit,5443689960543700,Nov-24,591,YES,2,$9200,Feb-20,2020,,
1631,1647,Mastercard,Debit,5221540371047990,Jun-20,258,YES,1,$21244,Feb-20,2020,,
1901,1647,Visa,Debit,4041750526955030,Jun-22,408,NO,2,$20751,Feb-20,2020,,
2061,680,Mastercard,Debit,5508553199519080,Mar-19,196,YES,2,$16347,Mar-04,2010,,
3951,52,Visa,Debit,4954962607216980,Oct-23,995,YES,1,$23404,Jul-10,2012,,
4976,52,Visa,Debit,4435466238583870,Apr-22,708,YES,2,$20930,Oct-02,2008,,
2322,52,Visa,Debit,4343642801597520,Aug-13,754,YES,2,$23014,Mar-13,2013,,
842,1387,Visa,Credit,4858459431343510,Dec-22,674,YES,2,$9500,Jan-20,2020,,
962,1034,Mastercard,Debit,5328768325200240,Jun-20,645,YES,1,$2778,Feb-98,2005,,
2741,1034,Amex,Credit,321353785529607,Feb-20,213,YES,2,$11800,Apr-15,2015,,
2853,1034,Discover,Credit,6281560178306830,Oct-20,359,YES,1,$11500,May-04,2007,,
1137,1034,Discover,Credit,6745517172173140,Feb-09,611,YES,2,$13000,Feb-08,2009,,
2765,1034,Visa,Debit,4882435446100320,Dec-24,332,YES,1,$21102,Apr-16,2016,,
4622,1034,Visa,Debit (Prepaid),4900895647847430,Mar-21,730,YES,1,$60,Sep-06,2009,,
179,677,Visa,Credit,4299314704025380,Jun-20,215,YES,2,$23100,Jan-08,2010,,
4449,677,Mastercard,Debit,5779825688535230,Mar-21,458,YES,1,$34826,Aug-15,2015,,
5317,677,Visa,Debit,4276546488958930,Dec-23,54,NO,1,$25429,Oct-16,2016,,
989,440,Mastercard,Debit,5098870349133200,Dec-22,435,YES,1,$79717,Feb-01,2013,,
3274,440,Mastercard,Debit,5432650033328110,Apr-23,920,YES,2,$5307,Jun-04,2010,,
3736,440,Mastercard,Debit,5405681429153550,Apr-19,810,YES,2,$47131,Jul-05,2008,,
71,440,Mastercard,Debit,5336536496743890,Oct-21,805,YES,2,$36724,Jan-05,2010,,
1216,440,Mastercard,Debit,5244693372159100,Oct-24,682,YES,1,$6875,Feb-10,2012,,
5671,338,Mastercard,Debit,5371571902299640,Apr-24,46,YES,1,$17229,Nov-12,2012,,
1356,338,Mastercard,Debit,5404154440554850,May-22,190,YES,1,$31747,Feb-15,2015,,
1317,338,Mastercard,Debit,5004660687674180,Jan-23,841,YES,2,$50127,Feb-13,2013,,
1205,1120,Discover,Credit,6983129592633810,Oct-22,237,YES,2,$21400,Feb-10,2010,,
4641,1127,Mastercard,Debit,5968559734305330,Jan-22,303,YES,2,$24614,Sep-07,2012,,
4605,1127,Mastercard,Debit,5365437807241280,Dec-23,623,YES,2,$2809,Sep-06,2011,,
3694,1127,Mastercard,Debit,5672946381379330,Mar-07,314,NO,2,$15076,Jul-03,2015,,
3869,1127,Visa,Debit,4858037645038530,Sep-20,745,YES,1,$27646,Jul-08,2009,,
360,1662,Mastercard,Debit,5243874409265560,Jan-21,702,YES,1,$20447,Jan-17,2017,,
2675,1662,Mastercard,Debit,5275365619003580,Oct-21,507,YES,1,$29948,Apr-11,2011,,
4541,1662,Visa,Debit,4182859596486160,Sep-20,890,YES,2,$28021,Sep-03,2011,,
6087,1662,Mastercard,Debit (Prepaid),5298865153588950,Dec-13,297,NO,1,$58,Dec-13,2013,,
601,1462,Mastercard,Debit (Prepaid),5023362294953900,Aug-20,641,YES,2,$44,Jan-20,2020,,
1632,1848,Mastercard,Debit,5537790974948480,Feb-22,935,YES,2,$19880,Feb-20,2020,,
602,1848,Mastercard,Credit,5024975183096420,Apr-21,542,YES,1,$12700,Jan-20,2020,,
1308,1444,Visa,Debit,4445219636598500,Mar-24,699,YES,1,$42670,Feb-12,2012,,
603,1444,Mastercard,Debit,5621630163698120,Feb-20,106,NO,1,$21611,Jan-20,2020,,
3631,1444,Mastercard,Debit,5918825657025750,Jul-21,152,YES,2,$50521,Jun-18,2018,,
2648,1444,Mastercard,Debit,5734359364174760,Mar-24,802,YES,2,$27982,Apr-10,2010,,
5965,1444,Mastercard,Debit,5143782902956270,Oct-23,803,YES,1,$22886,Dec-09,2009,,
2882,1444,Mastercard,Debit,5358748385757370,Nov-20,637,YES,2,$32049,May-05,2005,,
5118,1444,Mastercard,Debit,5457892332691010,Jun-23,949,NO,1,$45141,Oct-08,2010,,
5009,45,Mastercard,Debit (Prepaid),5525601416941010,Nov-23,154,YES,1,$44,Oct-04,2014,,
2822,1102,Amex,Credit,302324154583308,Jul-23,777,YES,1,$26900,May-02,2019,,
5651,1102,Mastercard,Debit,5977051342540190,Jun-23,806,YES,2,$5414,Nov-11,2012,,
5010,1102,Mastercard,Debit,5884636845919710,Jul-18,425,YES,2,$17846,Oct-04,2011,,
3952,1102,Visa,Debit (Prepaid),4086369836640260,Nov-22,257,YES,2,$51,Jul-10,2014,,
979,1102,Mastercard,Debit,5940949386888210,Jan-19,618,YES,2,$39080,Feb-00,2017,,
3390,1636,Mastercard,Credit,5891980090129640,May-24,843,YES,1,$5600,Jun-08,2011,,
2930,1636,Mastercard,Debit,5805477288229190,Feb-20,832,YES,2,$7090,May-07,2017,,
3992,1636,Amex,Credit,358240905315315,Apr-23,544,YES,1,$4600,Jul-12,2012,,
3338,1636,Amex,Credit,354505344407390,Apr-20,793,YES,1,$6900,Jun-07,2008,,
2018,502,Discover,Credit,6910816000642920,Mar-20,845,YES,2,$7900,Mar-01,2004,,
3521,502,Mastercard,Debit,5031093004521440,Jul-23,834,NO,1,$415,Jun-11,2013,,
1412,1630,Amex,Credit,387423675573298,Jun-21,864,YES,1,$11800,Feb-20,2020,,
4479,266,Mastercard,Debit,5392581536940680,Apr-20,63,YES,1,$10107,Aug-19,2019,,
3283,5,Visa,Debit,4062156976910800,Oct-24,305,NO,2,$12286,Jun-04,2013,,
1178,5,Mastercard,Debit,5419592121545150,Jan-22,42,YES,2,$18894,Feb-09,2015,,
4407,1712,Mastercard,Debit,5235277792486600,Nov-17,314,YES,1,$35175,Aug-13,2013,,
3291,1712,Mastercard,Debit,5526616116382740,Oct-21,600,YES,1,$21205,Jun-05,2010,,
4056,1712,Mastercard,Debit,5071372204646550,Nov-21,958,NO,1,$25985,Jul-17,2017,,
3711,1712,Mastercard,Debit,5313636141539710,Jun-24,212,NO,1,$39431,Jul-04,2008,,
4342,1712,Visa,Debit,4631337182936130,Mar-24,847,YES,2,$18288,Aug-10,2012,,
143,1360,Visa,Credit,4142865741084770,Aug-20,302,YES,1,$9000,Jan-07,2007,,
2184,1360,Mastercard,Debit,5823085266965020,Oct-21,876,YES,2,$12367,Mar-08,2008,,
3609,1360,Mastercard,Debit,5708920987862160,Sep-21,17,YES,2,$19619,Jun-16,2016,,
403,1013,Amex,Credit,330378740053511,Jun-20,959,YES,1,$12800,Jan-20,2020,,
1349,993,Visa,Credit,4260552166292090,Jun-22,384,YES,1,$9500,Feb-14,2014,,
162,642,Mastercard,Debit,5873966669352210,Sep-24,809,YES,2,$3966,Jan-08,2013,,
4721,642,Mastercard,Debit,5229231041808980,Nov-09,670,YES,2,$8812,Sep-09,2009,,
2051,642,Visa,Debit,4324205574305220,Oct-22,92,YES,2,$13434,Mar-03,2003,,
5934,642,Mastercard,Debit,5081900353730450,Nov-20,533,YES,1,$13104,Dec-08,2017,,
2430,1871,Mastercard,Debit,5203247586217390,Sep-21,503,YES,1,$9454,Apr-02,2007,,
5672,1871,Mastercard,Debit,5410528927271570,Jan-20,651,YES,1,$13764,Nov-12,2012,,
4470,1871,Mastercard,Debit,5892723462268590,May-24,355,YES,1,$14639,Aug-18,2018,,
4429,1871,Mastercard,Debit,5896330225827400,Aug-24,851,NO,2,$20277,Aug-14,2014,,
1633,1871,Mastercard,Debit,5342464568793110,Feb-20,260,YES,1,$11166,Feb-20,2020,,
5491,1721,Mastercard,Credit,5632468453747630,Jun-24,296,YES,2,$7200,Nov-07,2010,,
3610,1721,Mastercard,Debit,5754434443697250,Nov-22,789,YES,1,$12389,Jun-16,2016,,
84,868,Visa,Debit,4639713693974380,Feb-23,69,YES,2,$2121,Jan-05,2009,,
5372,868,Visa,Debit,4025137324225950,Nov-24,653,YES,2,$13455,Nov-01,2011,,
2233,868,Visa,Debit (Prepaid),4595382752542330,Aug-23,475,YES,2,$48,Mar-09,2013,,
5565,868,Mastercard,Debit (Prepaid),5680583752844420,Feb-22,504,YES,2,$49,Nov-09,2009,,
322,868,Visa,Credit,4944959860713650,Jul-22,21,YES,2,$5000,Jan-13,2013,,
3292,868,Mastercard,Credit,5925756786369210,Jun-10,556,NO,1,$6800,Jun-05,2009,,
2985,1517,Visa,Credit,4225059111399170,Jun-21,829,YES,2,$24900,May-08,2013,,
72,1517,Mastercard,Debit,5515747009144500,Jan-24,306,YES,2,$19670,Jan-05,2009,,
1634,1517,Mastercard,Debit,5764133440846680,Jul-24,480,YES,2,$23231,Feb-20,2020,,
2131,1517,Visa,Debit (Prepaid),4203776062748200,Mar-22,193,YES,2,$18,Mar-06,2013,,
5340,364,Mastercard,Debit,5480998753252900,Jul-21,110,YES,1,$13699,Oct-19,2019,,
4623,364,Visa,Credit,4748763826906130,May-17,478,NO,2,$11700,Sep-06,2010,,
5611,364,Mastercard,Credit,5274567500521130,Nov-10,89,YES,1,$1800,Nov-10,2010,,
5673,364,Mastercard,Debit,5100254410135490,Oct-23,723,YES,1,$15612,Nov-12,2012,,
